group,subject_id,source_file,theta_end_deg
2,0001,stimulus_set_group2_subject0001.json,-171.3772571913737
2,0001,stimulus_set_group2_subject0001.json,-159.60655759193855
2,0001,stimulus_set_group2_subject0001.json,-73.77639277891285
2,0001,stimulus_set_group2_subject0001.json,60.137648153281816
2,0001,stimulus_set_group2_subject0001.json,79.69622945687843
2,0001,stimulus_set_group2_subject0001.json,79.36377522881617
2,0001,stimulus_set_group2_subject0001.json,131.46673530034468
2,0001,stimulus_set_group2_subject0001.json,3.7148960396802977
2,0001,stimulus_set_group2_subject0001.json,157.66148662109094
2,0001,stimulus_set_group2_subject0001.json,9.0723281322214
2,0001,stimulus_set_group2_subject0001.json,-81.61475957665948
2,0001,stimulus_set_group2_subject0001.json,-94.03861397945639
2,0001,stimulus_set_group2_subject0001.json,-133.54792787506813
2,0001,stimulus_set_group2_subject0001.json,-1.6536466545505846
2,0001,stimulus_set_group2_subject0001.json,41.71516277727096
2,0001,stimulus_set_group2_subject0001.json,-60.19924656985154
2,0001,stimulus_set_group2_subject0001.json,35.220972943310926
2,0001,stimulus_set_group2_subject0001.json,35.34714098784343
2,0001,stimulus_set_group2_subject0001.json,-122.03454958978841
2,0001,stimulus_set_group2_subject0001.json,-175.76686102198437
2,0001,stimulus_set_group2_subject0001.json,-57.60023804407615
2,0001,stimulus_set_group2_subject0001.json,-13.026307155824043
2,0001,stimulus_set_group2_subject0001.json,-153.38180954646123
2,0001,stimulus_set_group2_subject0001.json,-137.33052708240575
2,0001,stimulus_set_group2_subject0001.json,-65.5769993710528
2,0001,stimulus_set_group2_subject0001.json,-31.681148972722895
2,0001,stimulus_set_group2_subject0001.json,-51.944488716808564
